Time,*gc_ldsq_t0/SQ_CAC_sig0_active,*gc_ldsq_t0/SQ_CAC_sig1_active,*gc_ldsq_t0/SQ_CAC_sig2_active,*gc_ldsq_t0/SQ_CAC_sig3_active,*gc_ldsq_t0/SQ_CAC_sig4_active,*gc_ldsq_t0/SQ_CAC_sig5_active,*gc_ldsq_t0/SQ_CAC_sig6_active,*gc_ldsq_t0/SQ_CAC_sig7_active,*gc_ldsq_t0/SQ_CAC_sig8_active,gc_sp_t
25473400,0,0,0,0,0,1,0,0,0,1.7584
25473469,0,0,0,0,1,0,0,0,0,1.5452
25473538,0,0,0,0,0,0,0,0,0,1.5573
25473607,0,0,0,0,0,0,0,0,0,1.5638
25473676,0,0,0,0,0,1,0,0,0,1.7134
25473745,0,0,0,0,1,0,0,0,0,1.5359
25473814,0,0,0,0,0,0,0,0,0,1.565
25473883,0,0,0,0,0,0,0,0,0,1.5818
25473952,0,0,0,0,0,1,0,0,0,1.7782
25474021,0,0,0,0,1,0,0,0,0,0.18502
25474090,0,0,0,0,0,0,0,0,0,1.6001
25474159,0,0,0,0,0,0,0,0,0,1.5787
25474228,0,0,0,0,0,1,0,0,0,1.5548
25474297,0,0,0,0,1,0,0,0,0,1.7502
25474366,0,0,0,0,0,0,0,0,0,1.5572
25474435,0,0,0,0,0,0,0,0,0,1.5722
25474504,0,0,0,0,0,1,0,0,0,1.5764
25474573,0,0,0,0,1,0,0,0,0,1.7429
25474642,0,0,0,0,0,0,0,0,0,1.5668
25474711,0,0,0,0,0,0,0,0,0,1.5918
25474780,0,0,0,0,0,1,0,0,0,1.5831
25474849,0,0,0,0,1,0,0,0,0,1.7632
25474918,0,0,0,0,0,0,0,0,0,1.6023
25474987,0,0,0,0,0,0,0,0,0,1.5594
25475056,0,0,0,0,0,1,0,0,0,1.552
25475125,0,0,0,0,1,0,0,0,0,1.7674
25475194,0,0,0,0,0,0,0,0,0,1.5552
25475263,0,0,0,0,0,0,0,0,0,1.5635
25475332,0,0,0,0,0,1,0,0,0,1.5745
25475401,0,0,0,0,0,0,0,0,0,1.7473
25475470,0,0,0,0,0,0,0,0,0,1.54
25475539,0,0,0,0,0,0,0,0,0,1.5785
25475608,0,0,0,0,0,0,0,0,0,1.5717
25475677,0,0,0,0,1,1,0,0,0,1.7293
25475746,0,0,0,0,0,0,0,0,0,1.5502
25475815,0,0,0,0,0,0,0,0,0,1.5619
25475884,0,0,0,0,0,0,0,0,0,1.5689
25475953,0,0,0,0,0,0,0,0,0,1.7601
25476022,0,0,0,0,0,0,0,0,0,1.5639
25476091,0,0,0,0,0,0,0,0,0,1.572
25476160,0,0,0,0,0,0,0,0,0,1.5669
25476229,0,0,0,0,0,1,0,0,0,1.7721
25476298,0,0,0,0,0,0,0,0,0,1.5605
25476367,0,0,0,0,0,0,0,0,0,1.5809
25476436,0,0,0,0,0,0,0,0,0,1.5546
25476505,0,0,0,0,0,0,0,0,0,1.7055
25476574,0,0,0,0,0,0,0,0,0,1.4893
25476643,0,0,0,0,0,0,0,0,0,1.2553
25476712,0,0,0,0,0,0,0,0,0,1.35
25476781,0,0,0,0,0,0,0,0,0,1.5053
25476850,0,0,0,0,0,0,0,0,0,1.2482
25476919,0,0,0,0,0,0,0,0,0,1.1963
25476988,0,0,0,0,0,0,0,0,0,1.1252
25477057,0,0,0,0,0,0,0,0,0,1.2131
25477126,0,0,0,0,0,0,0,0,0,0.977
25477195,0,0,0,0,0,0,0,0,0,0.8887
25477264,0,0,0,0,0,0,0,0,0,0.8269
25477333,0,0,0,0,0,0,0,0,0,0.8626
25477402,0,0,0,0,0,0,0,0,0,0.5509
25477471,0,0,0,0,0,0,0,0,0,0.4874
25477540,0,0,0,0,0,0,0,0,0,0.3181
25477609,0,0,0,0,0,0,0,0,0,0.3037
25477678,0,0,0,0,0,0,0,0,0,0.16693
25477747,0,0,0,0,0,0,0,0,0,0.16867
25477816,0,0,0,0,0,0,0,0,0,0.10352
25477885,0,0,0,0,0,0,0,0,0,0.09751
25477954,0,0,0,0,0,0,0,0,0,0.0883
25478023,0,0,0,0,0,0,0,0,0,0.08819
25478092,0,0,0,0,0,0,0,0,0,0.08848
25478161,0,0,0,0,0,0,0,0,0,0.08901
25478230,0,0,0,0,0,0,0,0,0,0.08064
25478299,0,0,0,0,0,0,0,0,0,0.06591
25478368,0,0,0,0,0,0,0,0,0,0.05998
25478437,0,0,0,0,0,0,0,0,0,0.06033
25478506,0,0,0,0,0,0,0,0,0,0.05975
25478575,0,0,0,0,0,0,0,0,0,0.0598
25478644,0,0,0,0,0,0,0,0,0,0.05996
25478713,0,0,0,0,0,0,0,0,0,0.06033
25478782,0,0,0,0,0,0,0,0,0,0.05974
25478851,0,0,0,0,0,0,0,0,0,0.0598
25478920,0,0,0,0,0,0,0,0,0,0.05995
25478989,0,0,0,0,0,0,0,0,0,0.06032
25479058,0,0,0,0,0,0,0,0,0,0.05975
25479127,0,0,0,0,0,0,0,0,0,0.05979
25479196,0,0,0,0,0,0,0,0,0,0.05995
25479265,0,0,0,0,0,0,0,0,0,0.06033
25479334,0,0,0,0,0,0,0,0,0,0.05973
25479403,0,0,0,0,0,0,0,0,0,0.05979
25479472,0,0,0,0,0,0,0,0,0,0.05994
25479541,0,0,0,0,0,0,0,0,0,0.06033
25479610,0,0,0,0,0,0,0,0,0,0.05973
25479679,0,0,0,0,0,0,0,0,0,0.05979
25479748,0,0,0,0,0,0,0,0,0,0.05996
25479817,0,0,0,0,0,0,0,0,0,0.06032
25479886,0,0,0,0,0,0,0,0,0,0.020773
25479955,0,0,0,0,0,0,0,0,0,0.05982
25480024,0,0,0,0,0,0,0,0,0,0.05964
25480093,0,0,0,0,0,0,0,0,0,0.06008
25480162,0,0,0,0,0,0,0,0,0,0.06023
25480231,0,0,0,0,0,0,0,0,0,0.05981
25480300,0,0,0,0,0,0,0,0,0,0.05963
25480369,0,0,0,0,0,0,0,0,0,0.06009
25480438,0,0,0,0,0,0,0,0,0,0.06023
25480507,0,0,0,0,0,0,0,0,0,0.05981
25480576,0,0,0,0,0,0,0,0,0,0.05963
25480645,0,0,0,0,0,0,0,0,0,0.06009
25480714,0,0,0,0,0,0,0,0,0,0.06022
25480783,0,0,0,0,0,0,0,0,0,0.05981
25480852,0,0,0,0,0,0,0,0,0,0.05964
25480921,0,0,0,0,0,0,0,0,0,0.06011
25480990,0,0,0,0,0,0,0,0,0,0.06022
25481059,0,0,0,0,0,0,0,0,0,0.0598
25481128,0,0,0,0,0,0,0,0,0,0.05964
25481197,0,0,0,0,0,0,0,0,0,0.06009
25481266,0,0,0,0,0,0,0,0,0,0.06023
25481335,0,0,0,0,0,0,0,0,0,0.05981
25481404,0,0,0,0,0,0,0,0,0,0.05964
25481473,0,0,0,0,0,0,0,0,0,0.06008
25481542,0,0,0,0,0,0,0,0,0,0.06022
25481611,0,0,0,0,0,0,0,0,0,0.05979
25481680,0,0,0,0,0,0,0,0,0,0.05964
25481749,0,0,0,0,0,0,0,0,0,0.06009
25481818,0,0,0,0,0,0,0,0,0,0.06023
25481887,0,0,0,0,0,0,0,0,0,0.0598
25481956,0,0,0,0,0,0,0,0,0,0.05964
25482025,0,0,0,0,0,0,0,0,0,0.0601
25482094,0,0,0,0,0,0,0,0,0,0.06023
25482163,0,0,0,0,0,0,0,0,0,0.05982
25482232,0,0,0,0,0,0,0,0,0,0.05965
25482301,0,0,0,0,0,0,0,0,0,0.06009
25482370,0,0,0,0,0,0,0,0,0,0.06024
25482439,0,0,0,0,0,0,0,0,0,0.05982
25482508,0,0,0,0,0,0,0,0,0,0.05964
25482577,0,0,0,0,0,0,0,0,0,0.03924
25482646,0,0,0,0,0,0,0,0,0,0.06033
25482715,0,0,0,0,0,0,0,0,0,0.05972
25482784,0,0,0,0,0,0,0,0,0,0.05979
25482853,0,0,0,0,0,0,0,0,0,0.05995
25482922,0,0,0,0,0,0,0,0,0,0.06032
25482991,0,0,0,0,0,0,0,0,0,0.05972
25483060,0,0,0,0,0,0,0,0,0,0.05979
25483129,0,0,0,0,0,0,0,0,0,0.05996
25483198,0,0,0,0,0,0,0,0,0,0.06031
25483267,0,0,0,0,0,0,0,0,0,0.05971
25483336,0,0,0,0,0,0,0,0,0,0.05979
25483405,0,0,0,0,0,0,0,0,0,0.05995
25483474,0,0,0,0,0,0,0,0,0,0.06031
25483543,0,0,0,0,0,0,0,0,0,0.05972
25483612,0,0,0,0,0,0,0,0,0,0.05979
25483681,0,0,0,0,0,0,0,0,0,0.05995
25483750,0,0,0,0,0,0,0,0,0,0.06031
25483819,0,0,0,0,0,0,0,0,0,0.05972
25483888,0,0,0,0,0,0,0,0,0,0.05978
25483957,0,0,0,0,0,0,0,0,0,0.05995
25484026,0,0,0,0,0,0,0,0,0,0.06032
25484095,0,0,0,0,0,0,0,0,0,0.05973
25484164,0,0,0,0,0,0,0,0,0,0.0598
25484233,0,0,0,0,0,0,0,0,0,0.05995
25484302,0,0,0,0,0,0,0,0,0,0.06032
25484371,0,0,0,0,0,0,0,0,0,0.05972
25484440,0,0,0,0,0,0,0,0,0,0.0598
25484509,0,0,0,0,0,0,0,0,0,0.05994
25484578,0,0,0,0,0,0,0,0,0,0.06032
25484647,0,0,0,0,0,0,0,0,0,0.05973
25484716,0,0,0,0,0,0,0,0,0,0.05979
25484785,0,0,0,0,0,0,0,0,0,0.05994
25484854,0,0,0,0,0,0,0,0,0,0.06032
25484923,0,0,0,0,0,0,0,0,0,0.05973
25484992,0,0,0,0,0,0,0,0,0,0.05979
25485061,0,0,0,0,0,0,0,0,0,0.05994
25485130,0,0,0,0,0,0,0,0,0,0.06032
25485199,0,0,0,0,0,0,0,0,0,0.05973
25485268,0,0,0,0,0,0,0,0,0,0.05979
25485337,0,0,0,0,0,0,0,0,0,0.05995
25485406,0,0,0,0,0,0,0,0,0,0.06032
25485475,0,0,0,0,0,0,0,0,0,0.05973
25485544,0,0,0,0,0,0,0,0,0,0.0598
25485613,0,0,0,0,0,0,0,0,0,0.05994
25485682,0,0,0,0,0,0,0,0,0,0.06033
25485751,0,0,0,0,0,0,0,0,0,0.05974
25485820,0,0,0,0,0,0,0,0,0,0.020865
25485889,0,0,0,0,0,0,0,0,0,0.05965
25485958,0,0,0,0,0,0,0,0,0,0.06008
25486027,0,0,0,0,0,0,0,0,0,0.06025
25486096,0,0,0,0,0,0,0,0,0,0.05982
25486165,0,0,0,0,0,0,0,0,0,0.05965
25486234,0,0,0,0,0,0,0,0,0,0.06008
25486303,0,0,0,0,0,0,0,0,0,0.06026
25486372,0,0,0,0,0,0,0,0,0,0.05982
25486441,0,0,0,0,0,0,0,0,0,0.05965
25486510,0,0,0,0,0,0,0,0,0,0.06009
25486579,0,0,0,0,0,0,0,0,0,0.06025
25486648,0,0,0,0,0,0,0,0,0,0.05981
25486717,0,0,0,0,0,0,0,0,0,0.05964
25486786,0,0,0,0,0,0,0,0,0,0.06009
25486855,0,0,0,0,0,0,0,0,0,0.06025
25486924,0,0,0,0,0,0,0,0,0,0.05981
25486993,0,0,0,0,0,0,0,0,0,0.05965
25487062,0,0,0,0,0,0,0,0,0,0.06008
25487131,0,0,0,0,0,0,0,0,0,0.06025
25487200,0,0,0,0,0,0,0,0,0,0.05981
25487269,0,0,0,0,0,0,0,0,0,0.05965
25487338,0,0,0,0,0,0,0,0,0,0.06009
25487407,0,0,0,0,0,0,0,0,0,0.06024
25487476,0,0,0,0,0,0,0,0,0,0.05981
25487545,0,0,0,0,0,0,0,0,0,0.05964
25487614,0,0,0,0,0,0,0,0,0,0.06008
25487683,0,0,0,0,0,0,0,0,0,0.06024
25487752,0,0,0,0,0,0,0,0,0,0.05982
25487821,0,0,0,0,0,0,0,0,0,0.05964
25487890,0,0,0,0,0,0,0,0,0,0.06008
25487959,0,0,0,0,0,0,0,0,0,0.06023
25488028,0,0,0,0,0,0,0,0,0,0.05981
25488097,0,0,0,0,0,0,0,0,0,0.05964
25488166,0,0,0,0,0,0,0,0,0,0.06009
25488235,0,0,0,0,0,0,0,0,0,0.06022
25488304,0,0,0,0,0,0,0,0,0,0.05981
25488373,0,0,0,0,0,0,0,0,0,0.05964
25488442,0,0,0,0,0,0,0,0,0,0.06008
25488511,0,0,0,0,0,0,0,0,0,0.06022
25488580,0,0,0,0,0,0,0,0,0,0.03895
25488649,0,0,0,0,0,0,0,0,0,0.05978
25488718,0,0,0,0,0,0,0,0,0,0.05995
25488787,0,0,0,0,0,0,0,0,0,0.06032
25488856,0,0,0,0,0,0,0,0,0,0.05973
25488925,0,0,0,0,0,0,0,0,0,0.05979
25488994,0,0,0,0,0,0,0,0,0,0.05995
25489063,0,0,0,0,0,0,0,0,0,0.06031
25489132,0,0,0,0,0,0,0,0,0,0.05972
25489201,0,0,0,0,0,0,0,0,0,0.05979
25489270,0,0,0,0,0,0,0,0,0,0.05995
25489339,0,0,0,0,0,0,1,0,1,0.06031
25489408,0,0,0,0,0,0,1,0,1,0.05974
25489477,0,0,0,0,0,0,1,0,1,0.05979
25489546,0,0,0,0,0,0,1,0,1,0.05994
25489615,0,0,0,0,0,0,1,0,1,0.0603
25489684,0,0,0,0,0,0,1,0,1,0.05973
25489753,0,0,0,0,0,0,1,0,1,0.05979
25489822,0,0,0,0,0,0,1,0,1,0.05994
25489891,0,0,0,0,0,0,1,0,1,0.06031
25489960,0,0,0,0,0,0,1,0,1,0.05972
25490029,0,0,0,0,0,0,1,0,1,0.05979
25490098,0,0,0,0,0,0,1,0,1,0.05994
25490167,0,0,0,0,0,0,1,0,1,0.06031
25490236,0,0,0,0,0,0,1,0,1,0.05972
25490305,0,0,0,0,0,0,1,0,1,0.05978
25490374,0,0,0,0,0,0,1,0,1,0.05993
25490443,0,0,0,0,0,0,1,0,1,0.06029
25490512,0,0,0,0,0,0,1,0,1,0.05972
25490581,0,0,0,0,0,0,1,0,1,0.05978
25490650,0,0,0,0,0,0,1,0,1,0.05994
25490719,0,0,0,0,0,0,1,0,1,0.06029
25490788,0,0,0,0,0,0,1,1,1,0.05972
25490857,0,0,0,0,0,0,1,0,1,0.05979
25490926,0,0,0,0,0,0,1,0,1,0.05994
25490995,0,0,0,0,0,0,1,1,1,0.06029
25491064,0,0,0,0,0,0,1,0,1,0.05973
25491133,0,0,0,0,0,0,1,1,1,0.05978
25491202,0,0,0,0,0,0,1,0,1,0.05996
25491271,0,0,0,0,0,0,1,1,1,0.06029
25491340,0,0,0,0,0,0,1,1,1,0.05973
25491409,0,0,0,0,0,0,1,1,1,0.05979
25491478,0,0,0,0,0,0,1,1,1,0.05997
25491547,0,0,0,0,0,0,1,1,1,0.0603
25491616,0,0,0,0,0,0,1,1,1,0.05973
25491685,0,0,0,0,0,0,1,1,1,0.05977
25491754,0,0,0,0,1,0,1,1,1,0.05995
25491823,1,1,0,0,0,0,1,1,1,0.0603
25491892,0,0,0,0,0,0,1,1,1,0.020763
25491961,0,0,0,0,0,0,1,1,1,0.05982
25492030,0,0,0,0,0,0,1,1,1,0.05963
25492099,1,1,0,0,0,0,1,1,1,0.06007
25492168,1,1,0,0,1,0,1,1,1,0.06021
25492237,0,0,0,0,0,0,1,1,1,0.05981
25492306,0,0,0,0,0,0,1,1,1,0.05963
25492375,0,0,0,0,0,0,1,1,1,0.06007
25492444,1,1,0,0,1,0,1,1,1,0.06021
25492513,1,1,0,0,0,0,1,0,1,0.06019
25492582,1,1,0,0,0,0,1,1,1,0.06121
25492651,0,0,0,0,0,0,1,1,1,0.06939
25492720,0,0,0,0,1,0,1,0,1,0.09298
25492789,1,1,0,0,0,0,1,1,1,0.11638
25492858,1,1,0,0,0,0,1,0,1,0.11815
25492927,0,0,0,0,0,0,1,1,1,0.11929
25492996,0,0,0,0,0,0,1,0,1,0.1283
25493065,0,0,0,0,1,0,1,1,1,0.16578
25493134,0,0,0,0,0,0,1,0,1,0.24755
25493203,0,0,0,0,0,0,1,0,1,0.2577
25493272,0,0,0,0,0,0,1,0,1,0.2473
25493341,0,0,0,0,1,1,1,0,1,0.253
25493410,0,0,0,0,0,0,1,0,1,0.2932
25493479,0,0,0,0,0,0,1,0,1,0.3454
25493548,0,0,0,0,0,0,1,0,1,0.372
25493617,0,0,0,0,1,1,1,0,1,0.3516
25493686,0,0,0,0,0,0,1,0,1,0.32586
25493755,0,0,0,0,0,0,1,0,1,0.3727
25493824,0,0,0,0,0,1,1,0,1,0.4435
25493893,0,0,0,0,1,0,1,0,1,0.4509
25493962,0,0,0,0,0,0,1,0,1,0.5073
25494031,0,0,0,0,0,0,1,0,1,0.554
25494100,0,0,0,0,0,1,1,0,1,0.5861
25494169,0,0,0,0,1,0,1,0,1,0.5896
25494238,0,0,0,0,0,0,1,0,1,0.6798
25494307,0,0,0,0,0,1,1,0,1,0.6667
25494376,0,0,0,0,0,0,1,0,1,0.7307
25494445,0,0,0,0,1,0,1,0,1,0.8141
25494514,0,0,0,0,0,1,1,0,1,0.857
25494583,0,0,0,0,0,0,1,0,1,0.8598
25494652,0,0,0,0,0,0,1,0,1,0.9504
25494721,0,0,0,0,1,0,1,0,1,1.1522
25494790,0,0,0,0,0,1,1,0,1,1.2556
25494859,0,0,0,0,0,0,1,0,1,1.3349
25494928,0,0,0,0,0,0,1,0,1,1.6085
25494997,0,0,0,0,1,1,1,0,1,1.5076
25495066,0,0,0,0,0,0,1,0,1,1.5983
25495135,0,0,0,0,0,0,1,0,1,1.597
25495204,0,0,0,0,0,0,1,1,1,1.7665
25495273,0,0,0,0,1,1,1,0,1,1.5972
25495342,0,0,0,0,0,0,1,0,1,1.679
25495411,0,0,0,0,0,0,1,1,1,1.6622
25495480,0,0,0,0,0,0,1,0,1,1.8362
25495549,0,0,0,0,1,1,1,1,1,1.6178
25495618,0,0,0,0,0,0,1,0,1,1.6615
25495687,0,0,0,0,0,0,1,1,1,1.6005
25495756,0,0,0,0,0,0,1,1,1,1.8315
25495825,0,0,0,0,1,1,1,1,1,1.6447
25495894,0,0,0,0,0,0,1,1,1,1.6995
25495963,0,0,0,0,0,0,1,1,1,1.6369
25496032,0,0,0,0,1,0,1,1,1,1.8472
25496101,0,0,0,0,0,1,1,1,1,1.639
25496170,0,0,0,0,0,0,1,1,1,1.7176
25496239,1,1,0,0,1,0,1,1,1,1.6478
25496308,0,0,0,0,0,0,1,1,1,1.8142
25496377,0,0,0,0,0,1,1,1,1,1.563
25496446,0,0,0,0,1,0,1,1,1,1.6428
25496515,1,1,0,0,0,0,1,1,1,1.5608
25496584,1,1,0,0,1,0,1,1,1,1.7678
25496653,0,0,0,0,0,1,1,1,1,1.5222
25496722,0,0,0,0,0,0,1,1,1,1.6209
25496791,0,0,0,0,1,0,1,1,1,1.5423
25496860,1,1,0,0,0,0,1,1,1,1.7834
25496929,1,1,0,0,1,1,1,0,1,1.5497
25496998,1,1,0,0,0,0,1,1,1,1.6835
25497067,0,0,0,0,0,0,1,1,1,1.5693
25497136,0,0,0,0,1,0,1,0,1,1.7528
25497205,1,1,0,0,0,1,1,1,1,1.5063
25497274,1,1,0,0,0,0,1,0,1,1.6637
25497343,0,0,0,0,1,0,1,1,1,1.5807
25497412,0,0,0,0,0,0,1,0,1,1.7805
25497481,0,0,0,0,0,1,1,1,1,1.5686
25497550,0,0,0,0,1,0,1,0,1,1.6953
25497619,0,0,0,0,0,0,1,0,1,1.6453
25497688,0,0,0,0,0,0,1,0,1,1.8414
25497757,0,0,0,0,1,1,1,0,1,1.6436
25497826,0,0,0,0,0,0,1,0,1,1.7544
25497895,0,0,0,0,0,0,1,0,1,1.6851
25497964,0,0,0,0,0,0,1,0,1,1.9088
25498033,0,0,0,0,1,1,1,0,1,0.19654
25498102,0,0,0,0,0,0,1,0,1,1.6847
25498171,0,0,0,0,0,0,1,0,1,1.7569
25498240,0,0,0,0,0,0,1,0,1,1.7207
25498309,0,0,0,0,1,1,1,0,1,1.9321
25498378,0,0,0,0,0,0,1,0,1,1.7728
25498447,0,0,0,0,0,0,1,0,1,1.8406
25498516,0,0,0,0,0,0,1,0,1,1.7844
25498585,0,0,0,0,1,1,1,0,1,1.9307
25498654,0,0,0,0,0,0,1,0,1,1.7414
25498723,0,0,0,0,0,0,1,0,1,1.8552
25498792,0,0,0,0,0,0,1,0,1,1.7577
25498861,0,0,0,0,1,1,1,0,1,1.8547
25498930,0,0,0,0,0,0,1,0,1,1.6032
25498999,0,0,0,0,0,0,1,0,1,1.7598
25499068,0,0,0,0,0,0,1,0,1,1.7057
25499137,0,0,0,0,1,1,1,0,1,1.8054
25499206,0,0,0,0,0,0,1,0,1,1.6236
25499275,0,0,0,0,0,0,1,0,1,1.71
25499344,0,0,0,0,0,1,1,0,1,1.6435
25499413,0,0,0,0,1,0,1,0,1,1.7307
25499482,0,0,0,0,0,0,1,0,1,1.5345
25499551,0,0,0,0,0,0,1,0,1,1.644
25499620,0,0,0,0,0,1,1,1,1,1.6088
25499689,0,0,0,0,1,0,1,0,1,1.7776
25499758,0,0,0,0,0,0,1,0,1,1.5385
25499827,0,0,0,0,0,1,1,1,1,1.5678
25499896,0,0,0,0,0,0,1,0,1,1.581
25499981,0,0,0,0,1,0,1,1,1,1.7281
25500050,0,0,0,0,0,1,1,0,1,1.5697
25500119,0,0,0,0,0,0,1,1,1,1.5834
25500188,0,0,0,0,0,0,1,1,1,1.5764
25500257,0,0,0,0,1,0,1,1,1,1.7124
25500326,0,0,0,0,0,1,1,1,1,1.5556
25500395,0,0,0,0,0,0,1,1,1,1.626
25500464,0,0,0,0,1,0,1,1,1,1.6116
25500533,0,0,0,0,0,1,1,1,1,1.7452
25500602,0,0,0,0,0,0,1,1,1,1.6009
25500671,1,1,0,0,1,0,1,1,1,1.6425
25500740,0,0,0,0,0,0,1,1,1,1.6369
25500809,0,0,0,0,0,1,1,1,1,1.7722
25500878,0,0,0,0,1,0,1,1,1,1.6068
25500947,1,1,0,0,0,0,1,1,1,1.6647
25501016,1,1,0,0,1,0,1,1,1,1.6732
25501085,0,0,0,0,0,1,1,1,1,1.8066
25501154,0,0,0,0,0,0,1,1,1,1.5807
25501223,0,0,0,0,1,0,1,1,1,1.6803
25501292,1,1,0,0,0,0,1,1,1,1.6592
25501361,1,1,0,0,1,1,1,0,1,1.7893
25501430,1,1,0,0,0,0,1,1,1,1.6179
25501499,0,0,0,0,0,0,1,1,1,1.6914
25501568,0,0,0,0,0,0,1,0,1,1.6878
25501637,1,1,0,0,1,1,1,1,1,1.8456
25501706,1,1,0,0,0,0,1,0,1,1.6179
25501775,0,0,0,0,0,0,1,1,1,1.6585
25501844,0,0,0,0,0,0,1,0,1,1.6595
25501913,0,0,0,0,1,1,1,1,1,1.8272
25501982,0,0,0,0,0,0,1,0,1,1.6247
25502051,0,0,0,0,0,0,1,0,1,1.7327
25502120,0,0,0,0,0,0,1,0,1,1.6659
25502189,0,0,0,0,1,1,1,0,1,1.8107
25502258,0,0,0,0,0,0,1,0,1,1.4253
25502327,0,0,0,0,0,0,1,0,1,1.7321
25502396,0,0,0,0,0,0,1,0,1,1.7123
25502465,0,0,0,0,1,1,1,0,1,1.9011
25502534,0,0,0,0,0,0,1,0,1,1.6745
25502603,0,0,0,0,0,0,1,0,1,1.746
25502672,0,0,0,0,0,0,1,0,1,1.7245
25502741,0,0,0,0,1,1,1,0,1,1.9078
25502810,0,0,0,0,0,0,1,0,1,1.7021
25502879,0,0,0,0,0,0,1,0,1,1.7891
25502948,0,0,0,0,0,0,1,0,1,1.746
25503017,0,0,0,0,1,1,1,0,1,1.8918
25503086,0,0,0,0,0,0,1,0,1,1.6759
25503155,0,0,0,0,0,0,1,0,1,1.7118
25503224,0,0,0,0,0,0,1,0,1,1.6588
25503293,0,0,0,0,1,1,1,0,1,1.7994
25503362,0,0,0,0,0,0,1,0,1,1.5729
25503431,0,0,0,0,0,0,1,0,1,1.6698
25503500,0,0,0,0,0,0,1,0,1,1.6037
25503569,0,0,0,0,1,1,1,0,1,1.7364
25503638,0,0,0,0,0,0,1,0,1,1.4943
25503707,0,0,0,0,0,0,1,0,1,1.5878
25503776,0,0,0,0,0,0,1,0,1,1.5654
25503845,0,0,0,0,1,1,1,0,1,1.7556
25503914,0,0,0,0,0,0,1,0,1,1.5159
25503983,0,0,0,0,0,0,1,0,1,1.5642
25504052,0,0,0,0,0,0,1,1,1,1.5472
25504121,0,0,0,0,1,1,1,0,1,1.7565
25504190,0,0,0,0,0,0,1,0,1,1.5252
25504259,0,0,0,0,0,0,1,1,1,1.6407
25504328,0,0,0,0,0,0,1,0,1,1.5693
25504397,0,0,0,0,1,1,1,1,1,1.7235
25504466,0,0,0,0,0,0,1,0,1,1.5115
25504535,0,0,0,0,0,0,1,1,1,1.6077
25504604,0,0,0,0,0,0,1,1,1,1.5607
25504673,0,0,0,0,1,1,1,1,1,1.7417
25504742,0,0,0,0,0,0,1,1,1,1.52
25504811,0,0,0,0,0,0,1,1,1,1.5916
25504880,0,0,0,0,1,0,1,1,1,1.5594
25504949,0,0,0,0,0,1,1,1,1,1.718
25505018,0,0,0,0,0,0,1,1,1,1.4789
25505087,1,1,0,0,1,0,0,1,0,1.5863
25505156,0,0,0,0,0,0,0,1,0,1.5651
25505225,0,0,0,0,0,1,0,1,0,1.7265
25505294,0,0,0,0,1,0,0,1,0,1.5176
25505363,1,1,0,0,0,0,0,1,0,1.5877
25505432,1,1,0,0,1,0,0,1,0,1.5483
25505501,0,0,0,0,0,1,0,1,0,1.7546
25505570,0,0,0,0,0,0,0,1,0,1.5451
25505639,0,0,0,0,1,0,0,1,0,1.6243
25505708,1,1,0,0,0,0,0,1,0,0.18745
25505777,1,1,0,0,1,1,0,0,0,1.5871
25505846,1,1,0,0,0,0,0,1,0,1.7414
25505915,0,0,0,0,0,0,0,1,0,1.5272
25505984,0,0,0,0,0,0,0,0,0,1.6195
25506053,1,1,0,0,1,1,0,1,0,1.6175
25506122,1,1,0,0,0,0,0,0,0,1.7486
25506191,0,0,0,0,0,0,0,1,0,1.535
25506260,0,0,0,0,0,0,0,0,0,1.5695
25506329,0,0,0,0,1,1,0,1,0,1.5768
25506398,0,0,0,0,0,0,0,0,0,1.7176
25506467,0,0,0,0,0,0,0,0,0,1.5871
25506536,0,0,0,0,0,0,0,0,0,1.6437
25506605,0,0,0,0,1,1,0,0,0,1.6507
25506674,0,0,0,0,0,0,0,0,0,1.7934
25506743,0,0,0,0,0,0,0,0,0,1.6142
25506812,0,0,0,0,0,0,0,0,0,1.6988
25506881,0,0,0,0,1,1,0,0,0,1.7213
25506950,0,0,0,0,0,0,0,0,0,1.8712
25507019,0,0,0,0,0,0,0,0,0,1.6701
25507088,0,0,0,0,0,0,0,0,0,1.7016
25507157,0,0,0,0,1,1,0,0,0,1.7462
25507226,0,0,0,0,0,0,0,0,0,1.9135
25507295,0,0,0,0,0,0,0,0,0,1.7577
25507364,0,0,0,0,0,0,0,0,0,1.7623
25507433,0,0,0,0,1,1,0,0,0,1.7618
25507502,0,0,0,0,0,0,0,0,0,1.8892
25507571,0,0,0,0,0,0,0,0,0,1.7276
25507640,0,0,0,0,0,0,0,0,0,1.7291
25507709,0,0,0,0,1,1,0,0,0,1.6752
25507778,0,0,0,0,0,0,0,0,0,1.8082
25507847,0,0,0,0,0,0,0,0,0,1.6257
25507916,0,0,0,0,0,0,0,0,0,1.6469
25507985,0,0,0,0,1,1,0,0,0,1.6174
25508054,0,0,0,0,0,0,0,0,0,1.7347
25508123,0,0,0,0,0,0,0,0,0,1.5759
25508192,0,0,0,0,0,0,0,0,0,1.5702
25508261,0,0,0,0,1,1,0,0,0,1.5703
25508330,0,0,0,0,0,0,0,0,0,1.7229
25508399,0,0,0,0,0,0,0,0,0,1.5841
25508468,0,0,0,0,0,0,0,0,0,1.565
25508537,0,0,0,0,1,1,0,0,0,1.3575
